Customer_ID,Age,Gender,Monthly_Charges,Tenure_Months,Internet_Service,Contract_Type,Support_Calls,Payment_Method,Churn
11189,68,Male,87.35,53,Fiber,Month-to-Month,10,Bank Transfer,Yes
11190,23,Female,47.82,4,Cable,Month-to-Month,4,Cash,No
11191,23,Male,56.83,17,Fiber,One Year,4,Credit Card,No
11192,20,Male,72.04,67,DSL,Two Year,1,Credit Card,No
11193,24,Female,125.54,47,Cable,Two Year,2,Credit Card,No
11194,68,Male,21.8,56,Cable,Two Year,10,Credit Card,Yes
11195,25,Female,104.42,23,Cable,Two Year,5,E-Wallet,No
11196,59,Male,106.95,18,Cable,One Year,1,Bank Transfer,No
11197,69,Female,123.83,1,Fiber,Two Year,3,Bank Transfer,No
11198,32,Male,141.26,35,DSL,Month-to-Month,1,Cash,Yes
11199,64,Male,22.62,64,DSL,One Year,8,Bank Transfer,No
11200,46,Female,39.99,58,Cable,One Year,2,E-Wallet,No
11201,50,Male,135.2,59,DSL,Month-to-Month,9,E-Wallet,Yes
11202,69,Male,79.61,1,Fiber,Month-to-Month,9,E-Wallet,Yes
11203,47,Female,93.4,3,DSL,Two Year,5,Credit Card,No
11204,56,Male,106.19,67,Fiber,Month-to-Month,0,Cash,No
11205,44,Female,108.28,37,Fiber,One Year,10,E-Wallet,No
11206,53,Male,141.13,29,DSL,One Year,9,Bank Transfer,Yes
11207,46,Male,149.6,33,Fiber,One Year,2,Bank Transfer,No
11208,55,Male,113.62,61,Fiber,Two Year,7,Bank Transfer,Yes
11209,50,Male,57.34,4,Fiber,Two Year,4,E-Wallet,Yes
11210,54,Female,134.37,14,Fiber,Month-to-Month,7,E-Wallet,Yes
11211,44,Male,26.4,33,Cable,Two Year,1,Bank Transfer,No
11212,50,Female,50.04,22,DSL,Two Year,6,E-Wallet,No
11213,21,Male,136.66,48,Cable,One Year,8,Bank Transfer,No
11214,39,Male,53.3,3,Fiber,One Year,6,Credit Card,Yes
11215,19,Male,48.68,23,DSL,Month-to-Month,2,E-Wallet,Yes
11216,27,Male,37.96,68,Fiber,One Year,6,Credit Card,No
11217,22,Female,131.68,21,DSL,Two Year,7,Credit Card,No
11218,27,Female,85.01,43,Cable,Month-to-Month,0,E-Wallet,No
11219,50,Female,107.74,26,DSL,Month-to-Month,2,Bank Transfer,No
11220,55,Female,51.08,41,Fiber,One Year,4,Cash,No
11221,30,Male,118.55,38,DSL,One Year,5,Credit Card,No
11222,48,Female,118.8,11,DSL,One Year,2,E-Wallet,No
11223,64,Female,60.64,29,Cable,Month-to-Month,3,Credit Card,No
11224,53,Male,73.39,60,Fiber,One Year,4,Bank Transfer,No
11225,62,Male,47.26,67,DSL,Two Year,2,E-Wallet,No
11226,41,Male,146.95,65,Cable,Month-to-Month,3,Cash,No
11227,69,Male,103.93,61,DSL,One Year,4,E-Wallet,No
11228,32,Female,141.49,19,Fiber,Two Year,1,Credit Card,No
11229,46,Female,59.44,46,DSL,Two Year,9,E-Wallet,No
11230,25,Male,121.65,49,DSL,One Year,8,E-Wallet,No
11231,22,Male,119.56,22,DSL,Two Year,9,Credit Card,Yes
11232,46,Male,109.92,57,DSL,Month-to-Month,7,Cash,Yes
11233,64,Female,145.53,14,Fiber,Month-to-Month,5,Bank Transfer,No
11234,21,Female,71.16,44,Cable,Two Year,9,E-Wallet,No
11235,29,Male,36.99,16,Cable,Month-to-Month,10,Cash,Yes
11236,62,Male,107.32,12,DSL,One Year,2,Bank Transfer,No
11237,19,Female,114.81,55,Fiber,Two Year,10,Credit Card,No
11238,44,Male,94.76,51,Fiber,Month-to-Month,1,Cash,Yes
11239,48,Male,46.89,39,Fiber,One Year,6,Cash,Yes
11240,68,Female,85.58,33,Fiber,One Year,7,E-Wallet,No
11241,68,Male,60.58,33,Fiber,Month-to-Month,9,Credit Card,Yes
11242,53,Female,75.57,29,Fiber,Two Year,0,E-Wallet,Yes
11243,53,Male,103.88,69,DSL,One Year,5,Credit Card,No
11244,43,Male,116.88,70,Cable,One Year,6,Bank Transfer,Yes
11245,60,Female,50.19,31,Cable,One Year,8,E-Wallet,Yes
11246,44,Female,72.69,31,DSL,One Year,2,Credit Card,No
11247,22,Male,54.99,46,Cable,Two Year,1,Credit Card,No
11248,37,Female,45.82,52,Fiber,Month-to-Month,4,Cash,Yes
11249,28,Male,121.84,10,Fiber,Month-to-Month,9,E-Wallet,Yes
11250,27,Male,138.2,41,Cable,Month-to-Month,0,E-Wallet,Yes
11251,57,Female,68.13,3,Fiber,One Year,5,Bank Transfer,No
11252,55,Male,117.67,59,Fiber,Two Year,8,Credit Card,No
11253,23,Male,136.61,52,Cable,Month-to-Month,9,Cash,Yes
11254,25,Female,130.0,34,DSL,Two Year,8,Credit Card,No
11255,40,Female,43.77,49,Cable,Month-to-Month,6,Credit Card,Yes
11256,64,Male,144.32,28,Cable,One Year,10,Credit Card,No
11257,43,Female,68.97,13,Cable,Month-to-Month,6,E-Wallet,Yes
11258,63,Female,64.1,69,Cable,One Year,7,Credit Card,No
11259,60,Female,28.12,67,DSL,One Year,9,Bank Transfer,No
11260,29,Female,83.2,61,DSL,Month-to-Month,1,Cash,Yes
11261,43,Male,34.17,60,Fiber,Two Year,5,Cash,No
11262,30,Male,52.31,71,Fiber,One Year,4,Credit Card,No
11263,57,Male,61.2,24,Cable,Two Year,4,Cash,No
11264,35,Female,125.15,63,Fiber,Month-to-Month,2,Credit Card,Yes
11265,42,Female,133.81,61,DSL,One Year,2,E-Wallet,No
11266,50,Female,59.32,23,Fiber,Two Year,5,Cash,No
11267,64,Female,131.63,30,Fiber,One Year,9,E-Wallet,Yes
11268,57,Female,131.44,60,Fiber,Month-to-Month,9,E-Wallet,Yes
11269,60,Female,119.4,18,Cable,One Year,6,Bank Transfer,Yes
11270,29,Female,39.07,56,Fiber,Month-to-Month,0,Bank Transfer,Yes
11271,61,Male,109.74,53,DSL,Two Year,2,Cash,No
11272,53,Male,142.85,7,DSL,One Year,0,Credit Card,Yes
11273,65,Female,108.73,69,DSL,Two Year,9,Credit Card,Yes
11274,21,Female,63.11,52,DSL,Month-to-Month,2,Credit Card,No
11275,22,Female,85.08,4,Fiber,Month-to-Month,4,Credit Card,Yes
11276,54,Male,103.94,34,Cable,Two Year,8,Bank Transfer,Yes
11277,25,Male,86.37,69,DSL,Two Year,2,Credit Card,No
11278,59,Female,35.59,33,DSL,Month-to-Month,9,Credit Card,Yes
11279,66,Female,60.57,69,Cable,Two Year,9,E-Wallet,No
11280,45,Male,124.31,38,Cable,Month-to-Month,8,Credit Card,Yes
11281,48,Male,131.98,26,DSL,Two Year,0,Credit Card,No
11282,26,Male,37.85,1,DSL,Month-to-Month,5,Bank Transfer,No
11283,68,Male,143.81,4,Cable,Month-to-Month,8,Cash,Yes
11284,46,Female,62.75,39,DSL,One Year,4,E-Wallet,No
11285,31,Male,106.1,54,DSL,Month-to-Month,10,E-Wallet,Yes
11286,57,Male,117.74,33,Fiber,Month-to-Month,9,Cash,Yes
11287,58,Female,125.55,33,Cable,One Year,1,E-Wallet,No
11288,39,Male,142.95,20,Fiber,One Year,4,Credit Card,No
11289,28,Male,60.68,16,Fiber,Two Year,0,Credit Card,No
11290,40,Male,131.61,21,Cable,Two Year,8,Cash,No
11291,18,Female,37.12,45,Fiber,Month-to-Month,9,Bank Transfer,Yes
11292,63,Male,111.66,62,DSL,Two Year,9,Bank Transfer,Yes
11293,54,Female,116.46,31,Fiber,Two Year,8,E-Wallet,Yes
11294,38,Female,108.1,42,Cable,Month-to-Month,5,Bank Transfer,Yes
11295,43,Male,52.8,12,DSL,One Year,10,Bank Transfer,No
11296,63,Male,133.5,65,DSL,One Year,8,Bank Transfer,Yes
11297,53,Male,41.95,3,DSL,Month-to-Month,2,Bank Transfer,Yes
11298,40,Male,26.97,9,DSL,Month-to-Month,3,Bank Transfer,Yes
11299,18,Female,113.27,51,Fiber,Month-to-Month,5,Bank Transfer,Yes
11300,68,Male,81.81,16,Fiber,Month-to-Month,3,Bank Transfer,No
11301,57,Male,130.38,3,DSL,Month-to-Month,0,E-Wallet,Yes
11302,32,Male,69.84,24,Cable,Month-to-Month,6,Credit Card,Yes
11303,38,Female,41.88,13,DSL,Two Year,4,Bank Transfer,No
11304,64,Male,128.74,2,Fiber,Two Year,7,Credit Card,Yes
11305,26,Male,91.36,71,DSL,Two Year,8,Cash,Yes
11306,26,Female,44.6,21,Fiber,One Year,4,Credit Card,No
11307,27,Female,113.65,19,DSL,Month-to-Month,7,Cash,Yes
11308,69,Male,86.44,47,Cable,Month-to-Month,0,E-Wallet,No
11309,43,Male,98.56,22,DSL,Two Year,0,Credit Card,No
11310,58,Male,79.92,33,Cable,One Year,6,Cash,No
11311,52,Male,127.73,32,Cable,Two Year,5,Credit Card,No
11312,69,Male,127.84,64,DSL,Month-to-Month,4,E-Wallet,Yes
11313,42,Female,112.22,39,Cable,Month-to-Month,4,Credit Card,No
11314,43,Female,33.7,42,Cable,Two Year,8,Cash,No
11315,28,Male,129.05,9,Fiber,Two Year,0,Bank Transfer,No
11316,55,Male,107.23,25,Fiber,Month-to-Month,7,Bank Transfer,Yes
11317,19,Female,110.61,2,Cable,Two Year,1,Bank Transfer,Yes
11318,24,Male,67.19,19,DSL,Month-to-Month,6,E-Wallet,No
11319,35,Male,134.31,20,Cable,Two Year,5,Bank Transfer,No
11320,44,Male,114.3,70,DSL,One Year,9,E-Wallet,Yes
11321,51,Male,34.64,17,Fiber,Month-to-Month,1,Bank Transfer,No
11322,44,Male,73.01,68,DSL,One Year,2,E-Wallet,No
11323,34,Female,135.23,3,Cable,Two Year,3,E-Wallet,Yes
11324,60,Male,26.14,51,Cable,One Year,6,Credit Card,No
11325,61,Male,144.98,26,Cable,Two Year,7,Bank Transfer,Yes
11326,68,Male,108.29,56,Cable,One Year,10,Credit Card,No
11327,41,Female,102.08,64,Cable,One Year,1,Cash,No
11328,42,Female,55.17,8,DSL,One Year,7,Bank Transfer,Yes
11329,24,Female,52.34,37,Cable,Month-to-Month,10,Bank Transfer,Yes
11330,69,Female,142.47,27,Fiber,One Year,8,Bank Transfer,Yes
11331,23,Male,58.78,45,Cable,Two Year,6,Bank Transfer,Yes
11332,41,Female,120.82,4,DSL,Two Year,0,Credit Card,No
11333,50,Male,71.11,37,Cable,Month-to-Month,5,Credit Card,No
11334,66,Male,38.1,71,Cable,Month-to-Month,7,E-Wallet,Yes
11335,46,Female,21.39,33,DSL,Two Year,4,Credit Card,No
11336,60,Female,90.75,31,Cable,One Year,1,E-Wallet,No
11337,39,Female,146.85,55,DSL,Two Year,4,Cash,No
11338,43,Female,67.99,12,Cable,Month-to-Month,7,Credit Card,Yes
11339,45,Female,66.44,11,Fiber,Month-to-Month,1,E-Wallet,No
11340,67,Male,64.73,32,Cable,Two Year,0,Bank Transfer,No
11341,38,Female,87.67,57,DSL,One Year,3,Cash,No
11342,66,Female,77.29,38,Fiber,One Year,3,E-Wallet,No
11343,24,Female,134.39,60,DSL,Month-to-Month,8,Cash,Yes
11344,34,Male,85.72,19,Cable,Two Year,2,Bank Transfer,No
11345,37,Female,86.01,56,Fiber,Two Year,3,Bank Transfer,No
11346,58,Male,37.99,14,DSL,Month-to-Month,2,E-Wallet,Yes
11347,66,Female,147.76,33,Fiber,Two Year,1,E-Wallet,No
11348,37,Female,52.5,10,Fiber,Month-to-Month,3,Bank Transfer,Yes
11349,39,Male,29.54,64,DSL,One Year,7,E-Wallet,No
11350,45,Female,106.21,64,Fiber,One Year,0,Bank Transfer,Yes
11351,57,Male,97.4,62,DSL,Two Year,7,Credit Card,No
11352,66,Male,73.97,68,Fiber,One Year,7,E-Wallet,No
11353,24,Male,74.88,43,Fiber,One Year,2,Cash,No
11354,18,Female,122.06,59,Fiber,Month-to-Month,9,Bank Transfer,Yes
11355,49,Female,45.44,52,Cable,Month-to-Month,9,Credit Card,Yes
11356,30,Female,126.63,19,Cable,Two Year,5,E-Wallet,No
11357,47,Male,104.34,21,DSL,Month-to-Month,3,Bank Transfer,Yes
11358,40,Female,74.47,22,Fiber,Two Year,0,Credit Card,No
11359,68,Male,79.54,9,DSL,Two Year,0,E-Wallet,No
11360,36,Female,53.36,9,Cable,Month-to-Month,4,Bank Transfer,Yes
11361,49,Male,117.77,27,Cable,One Year,7,Bank Transfer,No
11362,47,Male,86.67,17,Cable,One Year,0,Bank Transfer,No
11363,46,Male,61.71,44,Cable,One Year,1,E-Wallet,No
11364,66,Female,97.49,45,DSL,One Year,6,Credit Card,No
11365,62,Male,149.45,8,Fiber,Two Year,7,Bank Transfer,Yes
11366,46,Male,76.58,18,DSL,One Year,2,Credit Card,No
11367,47,Male,139.69,33,Fiber,Two Year,10,Credit Card,Yes
11368,33,Male,64.85,1,Cable,Month-to-Month,7,Cash,Yes
11369,57,Male,27.12,6,Fiber,Month-to-Month,0,Credit Card,No
11370,36,Male,46.55,41,Cable,Two Year,8,Credit Card,Yes
11371,35,Female,74.43,55,DSL,One Year,1,Credit Card,No
11372,18,Female,48.55,5,Fiber,Two Year,1,Credit Card,Yes
11373,31,Male,20.03,59,DSL,One Year,3,Credit Card,No
11374,68,Female,138.95,18,Cable,One Year,9,E-Wallet,Yes
11375,64,Female,129.7,49,DSL,Two Year,2,Cash,No
11376,67,Male,116.5,65,Cable,Two Year,3,Bank Transfer,No
11377,19,Male,41.82,54,Cable,One Year,5,Cash,No
11378,45,Male,35.65,61,Cable,Two Year,6,Cash,No
11379,66,Female,28.79,8,DSL,One Year,4,Bank Transfer,No
11380,67,Male,114.12,3,DSL,Two Year,1,Credit Card,No
11381,47,Female,140.75,25,Fiber,Month-to-Month,2,Bank Transfer,Yes
11382,55,Male,75.97,69,Fiber,One Year,9,Credit Card,No
11383,68,Female,35.49,55,DSL,Month-to-Month,10,Bank Transfer,Yes
11384,21,Male,86.61,40,DSL,Two Year,2,E-Wallet,No
11385,18,Male,65.35,50,DSL,Month-to-Month,4,Cash,Yes
11386,25,Female,68.73,33,DSL,Two Year,10,Credit Card,No
11387,46,Female,100.77,18,Cable,One Year,4,Cash,No
11388,56,Female,113.43,57,Cable,Two Year,3,Credit Card,No
11389,20,Female,34.38,16,Cable,Two Year,7,Bank Transfer,No
11390,49,Female,24.63,38,DSL,One Year,5,Bank Transfer,No
11391,27,Female,149.26,41,Cable,Two Year,5,Bank Transfer,No
11392,27,Male,50.25,7,Cable,One Year,0,E-Wallet,No
11393,36,Female,27.0,53,Fiber,Two Year,5,Bank Transfer,Yes
11394,63,Male,44.68,63,Fiber,One Year,2,Bank Transfer,No
11395,51,Male,25.06,32,Cable,Month-to-Month,5,E-Wallet,Yes
11396,50,Female,70.94,38,Cable,Two Year,9,Cash,No
11397,40,Male,124.31,22,Cable,Two Year,10,Cash,No
11398,45,Female,64.36,16,DSL,Two Year,5,Credit Card,No
11399,49,Female,77.74,52,Fiber,One Year,1,Cash,No
11400,67,Male,107.83,29,Fiber,Two Year,0,Credit Card,Yes
11401,24,Male,86.16,16,Fiber,One Year,10,Credit Card,No
11402,46,Female,131.99,17,Cable,Two Year,2,Cash,No
11403,25,Female,132.58,64,DSL,Month-to-Month,4,Cash,Yes
11404,18,Male,21.29,13,Fiber,Two Year,3,E-Wallet,No
11405,20,Male,121.15,56,Fiber,Month-to-Month,6,Credit Card,Yes
11406,41,Male,79.9,5,DSL,One Year,3,Cash,Yes
11407,40,Male,148.55,12,Cable,Month-to-Month,7,Cash,Yes
11408,25,Female,82.82,41,Cable,Two Year,6,E-Wallet,No
11409,64,Female,148.3,3,Fiber,Two Year,9,Cash,Yes
11410,54,Female,118.09,33,Fiber,One Year,8,Bank Transfer,Yes
11411,20,Female,52.32,50,DSL,Two Year,0,Bank Transfer,No
11412,68,Male,89.99,56,Fiber,Two Year,4,Credit Card,No
11413,50,Male,148.98,9,DSL,One Year,3,E-Wallet,No
11414,45,Female,131.48,50,Fiber,One Year,5,Cash,No
11415,64,Female,32.66,29,Fiber,Month-to-Month,0,Credit Card,Yes
11416,25,Female,111.83,39,Fiber,One Year,5,Cash,No
11417,51,Female,64.93,45,Cable,Two Year,0,Bank Transfer,No
11418,52,Female,20.91,17,DSL,One Year,0,Cash,No
11419,49,Female,72.45,56,DSL,Two Year,7,Cash,No
11420,41,Female,50.52,46,Cable,Month-to-Month,1,Cash,Yes
11421,31,Female,126.45,67,Cable,One Year,9,Bank Transfer,No
11422,49,Female,63.85,69,Cable,Two Year,5,Bank Transfer,No
11423,63,Male,127.58,14,DSL,One Year,5,E-Wallet,No
11424,60,Female,20.08,67,Fiber,One Year,5,Bank Transfer,No
11425,33,Male,60.02,23,Cable,One Year,7,Credit Card,No
11426,21,Male,51.35,61,Cable,One Year,3,Cash,No
11427,69,Female,50.36,23,Cable,Month-to-Month,2,Bank Transfer,Yes
11428,54,Female,28.86,27,Fiber,Two Year,5,Credit Card,No
11429,38,Male,44.33,54,Fiber,One Year,3,Bank Transfer,No
11430,31,Male,92.22,10,Cable,Two Year,1,Cash,No
11431,48,Female,57.88,16,Fiber,Month-to-Month,5,Credit Card,No
11432,65,Male,74.26,41,Cable,Two Year,9,Bank Transfer,No
11433,35,Female,68.99,55,Fiber,Two Year,4,Bank Transfer,No
11434,24,Female,133.87,61,DSL,Month-to-Month,10,Credit Card,Yes
11435,27,Female,137.69,49,DSL,One Year,8,E-Wallet,Yes
11436,24,Male,84.08,52,Fiber,Two Year,10,Credit Card,No
11437,50,Male,62.92,2,DSL,Two Year,5,Credit Card,No
11438,40,Female,33.88,50,DSL,One Year,2,Credit Card,No
11439,38,Male,143.94,43,DSL,One Year,10,Credit Card,Yes
11440,36,Male,27.83,8,Cable,Two Year,4,Bank Transfer,No
11441,65,Male,58.69,59,Fiber,Month-to-Month,9,Credit Card,Yes
11442,36,Male,58.75,65,Fiber,One Year,7,Credit Card,No
11443,53,Male,61.65,12,Fiber,One Year,8,Cash,Yes
11444,46,Male,41.36,4,DSL,Month-to-Month,7,Bank Transfer,Yes
11445,35,Male,121.81,41,Cable,Two Year,2,Cash,No
11446,19,Female,35.92,7,Fiber,One Year,8,Bank Transfer,Yes
11447,18,Male,102.54,69,DSL,Two Year,2,E-Wallet,No
11448,64,Male,36.1,69,Cable,Two Year,7,E-Wallet,Yes
11449,22,Male,29.17,30,Cable,Two Year,9,Bank Transfer,No
11450,37,Male,138.23,6,Fiber,Month-to-Month,8,E-Wallet,Yes
11451,28,Male,44.72,19,Fiber,Two Year,6,E-Wallet,No
11452,59,Male,126.76,66,DSL,Two Year,3,Bank Transfer,Yes
11453,19,Male,90.8,10,Fiber,One Year,9,Credit Card,Yes
11454,20,Male,30.12,16,DSL,One Year,8,Cash,No
11455,40,Female,144.21,37,Cable,Month-to-Month,2,Bank Transfer,No
11456,29,Male,52.1,32,Cable,Month-to-Month,2,Bank Transfer,No
11457,37,Male,131.75,47,Cable,One Year,1,Bank Transfer,Yes
11458,22,Male,41.95,43,Cable,One Year,9,Cash,Yes
11459,54,Male,131.01,36,Fiber,Month-to-Month,2,Bank Transfer,Yes
11460,55,Female,21.72,26,Fiber,Two Year,0,Cash,No
11461,47,Female,86.53,10,DSL,Month-to-Month,3,Cash,Yes
11462,26,Female,120.03,31,DSL,Two Year,7,E-Wallet,No
11463,51,Female,141.52,29,DSL,One Year,4,Credit Card,No
11464,61,Female,138.2,5,DSL,One Year,1,E-Wallet,Yes
11465,52,Female,126.55,1,DSL,One Year,2,Bank Transfer,Yes
11466,69,Female,135.46,3,Cable,Two Year,0,Bank Transfer,Yes
11467,39,Female,45.9,67,Cable,Month-to-Month,1,Cash,Yes
11468,61,Female,56.94,71,Cable,Two Year,0,E-Wallet,No
11469,41,Female,57.57,35,DSL,Month-to-Month,1,Cash,No
11470,34,Female,69.02,15,Cable,Month-to-Month,2,E-Wallet,Yes
11471,27,Female,71.13,67,Cable,Month-to-Month,0,E-Wallet,No
11472,47,Female,90.79,30,Cable,One Year,10,E-Wallet,No
11473,63,Female,40.78,43,Cable,Month-to-Month,8,E-Wallet,Yes
11474,40,Female,109.86,60,Fiber,One Year,9,E-Wallet,Yes
11475,49,Female,41.78,40,DSL,Month-to-Month,4,Credit Card,No
11476,34,Male,60.34,65,DSL,Month-to-Month,7,Bank Transfer,Yes
11477,67,Female,85.43,29,Fiber,One Year,4,E-Wallet,No
11478,68,Male,123.54,19,Cable,One Year,7,E-Wallet,Yes
11479,34,Female,116.13,3,Cable,Two Year,6,Cash,Yes
11480,31,Female,103.92,36,Cable,Month-to-Month,3,Bank Transfer,No
11481,26,Male,40.25,43,DSL,One Year,6,Bank Transfer,No
11482,57,Female,91.12,15,DSL,Two Year,5,Bank Transfer,No
11483,19,Male,31.37,41,DSL,Two Year,2,E-Wallet,No
11484,62,Male,69.06,36,DSL,One Year,8,Cash,No
11485,42,Male,73.76,33,DSL,Month-to-Month,9,Bank Transfer,Yes
11486,56,Female,25.18,5,Fiber,Two Year,8,Cash,Yes
11487,26,Female,55.62,14,DSL,Month-to-Month,4,Credit Card,Yes
11488,39,Female,144.23,68,Cable,Month-to-Month,7,Credit Card,Yes
11489,60,Male,143.97,47,DSL,Two Year,6,Cash,Yes
11490,63,Male,65.8,54,Fiber,One Year,8,E-Wallet,No
11491,21,Female,25.6,4,Cable,Month-to-Month,6,Bank Transfer,Yes
11492,43,Female,43.28,9,Fiber,One Year,3,Credit Card,No
11493,46,Female,70.99,53,Cable,Two Year,3,Credit Card,No
11494,62,Female,143.21,60,DSL,Month-to-Month,10,Cash,Yes
11495,51,Female,38.36,46,Fiber,One Year,7,E-Wallet,Yes
11496,40,Male,119.26,54,Cable,One Year,5,Cash,No
11497,54,Male,34.13,37,DSL,Month-to-Month,8,Cash,Yes
11498,28,Male,147.56,23,Cable,One Year,9,Cash,No
11499,23,Female,69.61,27,Fiber,One Year,6,Cash,Yes
11500,35,Male,120.78,70,Fiber,Two Year,6,Cash,Yes
11501,38,Male,64.54,66,Fiber,Two Year,3,E-Wallet,No
11502,59,Male,101.6,61,Fiber,One Year,2,Cash,No
11503,53,Male,44.96,51,DSL,One Year,7,E-Wallet,No
11504,58,Male,38.98,50,Cable,Month-to-Month,6,Bank Transfer,Yes
11505,55,Female,141.95,19,DSL,Two Year,3,Bank Transfer,No
11506,51,Male,139.29,1,Fiber,Month-to-Month,3,Bank Transfer,Yes
11507,34,Female,135.37,40,Cable,One Year,0,Bank Transfer,No
11508,54,Female,101.31,32,Fiber,Month-to-Month,10,Credit Card,Yes
11509,42,Female,125.07,22,DSL,One Year,6,E-Wallet,Yes
11510,55,Female,28.97,66,DSL,Two Year,0,Bank Transfer,No
11511,29,Female,63.52,40,DSL,Two Year,9,Credit Card,No
11512,40,Male,60.78,38,Cable,One Year,9,E-Wallet,Yes
11513,59,Male,102.63,48,Cable,Two Year,3,Credit Card,No
11514,39,Female,66.27,55,Fiber,One Year,10,Credit Card,No
11515,38,Female,39.31,55,Cable,Month-to-Month,2,Cash,No
11516,44,Female,97.54,51,Cable,One Year,10,Credit Card,Yes
11517,48,Male,125.87,60,DSL,Month-to-Month,2,Credit Card,Yes
11518,23,Female,69.68,8,Fiber,One Year,0,E-Wallet,No
11519,44,Male,37.19,68,DSL,Two Year,3,Credit Card,No
11520,57,Female,45.57,9,Fiber,One Year,0,Cash,No
11521,51,Male,50.87,2,Fiber,One Year,7,Bank Transfer,Yes
11522,29,Female,58.99,70,Cable,One Year,0,Bank Transfer,No
11523,62,Male,103.56,59,DSL,Two Year,5,E-Wallet,No
11524,24,Female,98.12,19,Cable,One Year,6,E-Wallet,No
11525,27,Male,110.49,28,Cable,Two Year,9,Credit Card,Yes
11526,62,Male,67.13,14,Cable,One Year,1,E-Wallet,No
11527,34,Male,127.12,24,Fiber,Month-to-Month,3,Credit Card,Yes
11528,43,Male,46.53,44,DSL,One Year,10,E-Wallet,No
11529,38,Male,80.98,56,DSL,Month-to-Month,2,Bank Transfer,Yes
11530,45,Male,124.12,51,Cable,Two Year,8,Bank Transfer,Yes
11531,63,Male,43.42,32,Fiber,Two Year,6,Bank Transfer,No
11532,19,Female,34.28,50,DSL,One Year,1,Bank Transfer,No
11533,60,Female,134.88,41,DSL,Two Year,10,Credit Card,No
11534,18,Female,64.58,66,Cable,One Year,5,Credit Card,No
11535,68,Female,108.9,25,Fiber,Two Year,8,Credit Card,Yes
11536,53,Female,23.3,61,Cable,Month-to-Month,2,Bank Transfer,No
11537,68,Male,109.71,66,DSL,Two Year,10,Cash,Yes
11538,43,Male,61.09,42,Fiber,Month-to-Month,5,Bank Transfer,No
11539,46,Male,27.25,65,Cable,One Year,2,Bank Transfer,No
11540,38,Male,99.28,36,DSL,One Year,2,Cash,No
11541,28,Male,51.3,9,Cable,One Year,3,Cash,Yes
11542,57,Female,70.28,36,Cable,Month-to-Month,8,E-Wallet,Yes
11543,28,Female,30.48,38,Cable,One Year,10,Bank Transfer,No
11544,53,Female,39.13,33,Fiber,One Year,7,Cash,No
11545,66,Female,58.74,42,DSL,Month-to-Month,0,E-Wallet,No
11546,56,Male,31.67,61,DSL,Two Year,10,Cash,No
11547,57,Male,138.41,46,DSL,One Year,0,Cash,No
11548,52,Male,20.79,61,DSL,Two Year,6,E-Wallet,No
11549,51,Female,82.9,18,Fiber,Two Year,2,Bank Transfer,No
11550,64,Male,36.02,70,Cable,One Year,10,E-Wallet,No
11551,41,Female,60.0,15,DSL,One Year,6,Bank Transfer,No
11552,39,Male,140.39,48,Fiber,Month-to-Month,8,Cash,Yes
11553,22,Male,41.02,13,Cable,Month-to-Month,2,E-Wallet,No
11554,50,Female,145.56,43,Fiber,One Year,2,Credit Card,No
11555,53,Male,46.75,60,Fiber,Two Year,1,Cash,No
11556,64,Male,116.4,57,DSL,Month-to-Month,9,E-Wallet,Yes
11557,37,Female,91.07,71,DSL,Month-to-Month,0,Cash,No
11558,36,Male,134.98,17,Cable,One Year,8,E-Wallet,No
11559,52,Female,92.02,50,Cable,One Year,5,Bank Transfer,No
11560,69,Male,89.49,32,DSL,One Year,5,Credit Card,No
11561,60,Male,45.41,22,Fiber,One Year,7,Cash,No
11562,34,Male,41.61,55,DSL,Month-to-Month,10,Credit Card,Yes
11563,62,Male,139.14,57,Cable,Month-to-Month,4,Bank Transfer,Yes
11564,60,Male,62.62,13,Fiber,Month-to-Month,8,E-Wallet,Yes
11565,51,Male,68.37,47,Fiber,Two Year,10,Credit Card,No
11566,26,Male,118.78,62,Fiber,Month-to-Month,4,E-Wallet,Yes
11567,43,Male,64.05,54,DSL,Month-to-Month,1,Bank Transfer,Yes
11568,19,Female,143.77,29,DSL,One Year,5,Cash,No
11569,26,Female,115.93,22,Cable,Month-to-Month,8,Bank Transfer,Yes
11570,26,Male,97.67,65,Fiber,Month-to-Month,2,Credit Card,Yes
11571,57,Male,134.52,29,Fiber,Month-to-Month,9,Credit Card,Yes
11572,34,Female,26.45,48,DSL,One Year,3,Credit Card,No
11573,18,Male,53.42,5,Cable,Month-to-Month,9,E-Wallet,Yes
11574,42,Male,80.45,35,Cable,Month-to-Month,10,Cash,Yes
11575,60,Female,49.51,71,Fiber,Two Year,7,Credit Card,No
11576,57,Male,116.71,46,DSL,Two Year,5,Credit Card,No
11577,59,Male,139.5,35,Fiber,Two Year,6,Credit Card,Yes
11578,42,Female,75.09,45,DSL,Two Year,6,Bank Transfer,No
11579,56,Male,64.48,13,Cable,One Year,3,Credit Card,No
11580,52,Male,145.0,10,Fiber,Two Year,5,Bank Transfer,No
11581,20,Female,77.83,66,Fiber,Month-to-Month,8,Credit Card,Yes
11582,67,Male,83.58,70,Fiber,Two Year,2,Bank Transfer,No
11583,54,Female,65.71,25,Cable,One Year,7,E-Wallet,No
11584,61,Male,138.24,44,Fiber,Two Year,6,E-Wallet,Yes
11585,61,Male,93.96,60,Cable,Two Year,3,Bank Transfer,No
